state,date,value,disease
Rhode Island,2021-05-01,0.09,Covid
Rhode Island,2021-06-01,0.67,Covid
Rhode Island,2021-07-01,0.14,Covid
Rhode Island,2021-08-01,0.09,Covid
Rhode Island,2021-09-01,0.84,Covid
Rhode Island,2021-10-01,0.4,Covid
Rhode Island,2021-11-01,0.18,Covid
Rhode Island,2021-12-01,0.98,Covid
Rhode Island,2022-01-01,0.81,Covid
Rhode Island,2022-02-01,0.96,Covid
Rhode Island,2022-03-01,0.16,Covid
Rhode Island,2022-04-01,0.83,Covid
Rhode Island,2022-05-01,0.01,Covid
Rhode Island,2022-06-01,0.63,Covid
Rhode Island,2022-07-01,0.45,Covid
Rhode Island,2022-08-01,0.79,Covid
Rhode Island,2022-09-01,0.05,Covid
Rhode Island,2022-10-01,0.89,Covid
Rhode Island,2022-11-01,0.44,Covid
Rhode Island,2022-12-01,0.99,Covid
Rhode Island,2023-01-01,0.06,Covid
Rhode Island,2023-02-01,0.41,Covid
Rhode Island,2023-03-01,0.11,Covid
Rhode Island,2023-04-01,0.23,Covid
Rhode Island,2023-05-01,0.77,Covid
Rhode Island,2023-06-01,0.88,Covid
Rhode Island,2023-07-01,0.01,Covid
Rhode Island,2023-08-01,0.36,Covid
Rhode Island,2023-09-01,0.27,Covid
Rhode Island,2023-10-01,0.73,Covid
Rhode Island,2023-11-01,0.15,Covid
Rhode Island,2023-12-01,0.58,Covid
Rhode Island,2024-01-01,0.2,Covid
Rhode Island,2024-02-01,0.13,Covid
Rhode Island,2024-03-01,0.56,Covid
Rhode Island,2024-04-01,0.84,Covid
Rhode Island,2024-05-01,0.9,Covid
Rhode Island,2024-06-01,0.17,Covid
Rhode Island,2024-07-01,0.31,Covid
Rhode Island,2024-08-01,0.38,Covid
Rhode Island,2024-09-01,0.78,Covid
Rhode Island,2024-10-01,0.35,Covid
Rhode Island,2024-11-01,0.98,Covid
Rhode Island,2024-12-01,0.24,Covid
South Carolina,2020-01-01,0.31,Covid
South Carolina,2020-02-01,0.55,Covid
South Carolina,2020-03-01,0.54,Covid
South Carolina,2020-04-01,0.96,Covid
South Carolina,2020-05-01,0.85,Covid
South Carolina,2020-06-01,0.31,Covid
South Carolina,2020-07-01,0.03,Covid
South Carolina,2020-08-01,0.47,Covid
South Carolina,2020-09-01,0.44,Covid
South Carolina,2020-10-01,0.76,Covid
South Carolina,2020-11-01,0.52,Covid
South Carolina,2020-12-01,0.74,Covid
South Carolina,2021-01-01,0.29,Covid
South Carolina,2021-02-01,0.59,Covid
South Carolina,2021-03-01,0.09,Covid
South Carolina,2021-04-01,0.09,Covid
South Carolina,2021-05-01,0.19,Covid
South Carolina,2021-06-01,0.2,Covid
South Carolina,2021-07-01,0.59,Covid
South Carolina,2021-08-01,0.88,Covid
South Carolina,2021-09-01,0.14,Covid
South Carolina,2021-10-01,0.87,Covid
South Carolina,2021-11-01,0.29,Covid
South Carolina,2021-12-01,0.33,Covid
South Carolina,2022-01-01,0.39,Covid
South Carolina,2022-02-01,0.23,Covid
South Carolina,2022-03-01,0.18,Covid
South Carolina,2022-04-01,0.36,Covid
South Carolina,2022-05-01,0.98,Covid
South Carolina,2022-06-01,0.17,Covid
South Carolina,2022-07-01,0.61,Covid
South Carolina,2022-08-01,0.94,Covid
South Carolina,2022-09-01,0.58,Covid
South Carolina,2022-10-01,0.86,Covid
South Carolina,2022-11-01,0.74,Covid
South Carolina,2022-12-01,0.75,Covid
South Carolina,2023-01-01,0.64,Covid
South Carolina,2023-02-01,0.88,Covid
South Carolina,2023-03-01,0.76,Covid
South Carolina,2023-04-01,0.74,Covid
South Carolina,2023-05-01,0.87,Covid
South Carolina,2023-06-01,0.74,Covid
South Carolina,2023-07-01,1.0,Covid
South Carolina,2023-08-01,0.49,Covid
South Carolina,2023-09-01,0.25,Covid
South Carolina,2023-10-01,0.45,Covid
South Carolina,2023-11-01,0.56,Covid
South Carolina,2023-12-01,0.84,Covid
South Carolina,2024-01-01,0.88,Covid
South Carolina,2024-02-01,0.53,Covid
South Carolina,2024-03-01,0.37,Covid
South Carolina,2024-04-01,0.52,Covid
South Carolina,2024-05-01,0.01,Covid
South Carolina,2024-06-01,0.7,Covid
South Carolina,2024-07-01,1.0,Covid
South Carolina,2024-08-01,0.12,Covid
South Carolina,2024-09-01,0.32,Covid
South Carolina,2024-10-01,0.12,Covid
South Carolina,2024-11-01,0.11,Covid
South Carolina,2024-12-01,0.48,Covid
South Dakota,2020-01-01,0.85,Covid
South Dakota,2020-02-01,0.51,Covid
South Dakota,2020-03-01,0.99,Covid
South Dakota,2020-04-01,0.31,Covid
South Dakota,2020-05-01,0.23,Covid
South Dakota,2020-06-01,0.74,Covid
South Dakota,2020-07-01,0.47,Covid
South Dakota,2020-08-01,0.12,Covid
South Dakota,2020-09-01,0.46,Covid
South Dakota,2020-10-01,0.14,Covid
South Dakota,2020-11-01,0.35,Covid
South Dakota,2020-12-01,0.87,Covid
South Dakota,2021-01-01,0.36,Covid
South Dakota,2021-02-01,0.58,Covid
South Dakota,2021-03-01,0.67,Covid
South Dakota,2021-04-01,0.69,Covid
South Dakota,2021-05-01,0.82,Covid
South Dakota,2021-06-01,0.35,Covid
South Dakota,2021-07-01,0.94,Covid
South Dakota,2021-08-01,0.01,Covid
South Dakota,2021-09-01,0.2,Covid
South Dakota,2021-10-01,0.24,Covid
South Dakota,2021-11-01,0.76,Covid
South Dakota,2021-12-01,0.45,Covid
South Dakota,2022-01-01,0.96,Covid
South Dakota,2022-02-01,0.68,Covid
South Dakota,2022-03-01,0.46,Covid
South Dakota,2022-04-01,0.84,Covid
South Dakota,2022-05-01,0.83,Covid
South Dakota,2022-06-01,0.84,Covid
South Dakota,2022-07-01,0.33,Covid
South Dakota,2022-08-01,0.19,Covid
South Dakota,2022-09-01,0.18,Covid
South Dakota,2022-10-01,0.52,Covid
South Dakota,2022-11-01,0.74,Covid
South Dakota,2022-12-01,0.92,Covid
South Dakota,2023-01-01,0.42,Covid
South Dakota,2023-02-01,0.16,Covid
South Dakota,2023-03-01,0.57,Covid
South Dakota,2023-04-01,0.92,Covid
South Dakota,2023-05-01,0.95,Covid
South Dakota,2023-06-01,0.77,Covid
South Dakota,2023-07-01,0.61,Covid
South Dakota,2023-08-01,0.27,Covid
South Dakota,2023-09-01,0.17,Covid
South Dakota,2023-10-01,0.43,Covid
South Dakota,2023-11-01,0.42,Covid
South Dakota,2023-12-01,0.68,Covid
South Dakota,2024-01-01,0.54,Covid
South Dakota,2024-02-01,0.05,Covid
South Dakota,2024-03-01,0.03,Covid
South Dakota,2024-04-01,0.92,Covid
South Dakota,2024-05-01,0.23,Covid
South Dakota,2024-06-01,0.68,Covid
South Dakota,2024-07-01,0.46,Covid
South Dakota,2024-08-01,1.0,Covid
South Dakota,2024-09-01,0.0,Covid
South Dakota,2024-10-01,0.32,Covid
South Dakota,2024-11-01,0.43,Covid
South Dakota,2024-12-01,0.89,Covid
Tennessee,2020-01-01,0.39,Covid
Tennessee,2020-02-01,0.48,Covid
Tennessee,2020-03-01,0.82,Covid
Tennessee,2020-04-01,0.55,Covid
Tennessee,2020-05-01,0.4,Covid
Tennessee,2020-06-01,0.98,Covid
Tennessee,2020-07-01,0.56,Covid
Tennessee,2020-08-01,0.14,Covid
Tennessee,2020-09-01,0.66,Covid
Tennessee,2020-10-01,0.42,Covid
Tennessee,2020-11-01,0.46,Covid
Tennessee,2020-12-01,0.85,Covid
Tennessee,2021-01-01,0.82,Covid
Tennessee,2021-02-01,0.56,Covid
Tennessee,2021-03-01,0.6,Covid
Tennessee,2021-04-01,0.97,Covid
Tennessee,2021-05-01,0.78,Covid
Tennessee,2021-06-01,0.62,Covid
Tennessee,2021-07-01,0.5,Covid
Tennessee,2021-08-01,0.24,Covid
Tennessee,2021-09-01,0.78,Covid
Tennessee,2021-10-01,0.67,Covid
Tennessee,2021-11-01,0.7,Covid
Tennessee,2021-12-01,0.22,Covid
Tennessee,2022-01-01,0.54,Covid
Tennessee,2022-02-01,0.95,Covid
Tennessee,2022-03-01,0.28,Covid
Tennessee,2022-04-01,0.2,Covid
Tennessee,2022-05-01,0.13,Covid
Tennessee,2022-06-01,0.49,Covid
Tennessee,2022-07-01,0.69,Covid
Tennessee,2022-08-01,0.77,Covid
Tennessee,2022-09-01,0.82,Covid
Tennessee,2022-10-01,0.65,Covid
Tennessee,2022-11-01,0.49,Covid
Tennessee,2022-12-01,0.29,Covid
Tennessee,2023-01-01,0.54,Covid
Tennessee,2023-02-01,0.18,Covid
Tennessee,2023-03-01,0.87,Covid
Tennessee,2023-04-01,0.24,Covid
Tennessee,2023-05-01,0.72,Covid
Tennessee,2023-06-01,0.28,Covid
Tennessee,2023-07-01,0.82,Covid
Tennessee,2023-08-01,0.69,Covid
Tennessee,2023-09-01,0.52,Covid
Tennessee,2023-10-01,0.27,Covid
Tennessee,2023-11-01,0.43,Covid
Tennessee,2023-12-01,0.66,Covid
Tennessee,2024-01-01,0.57,Covid
Tennessee,2024-02-01,0.17,Covid
Tennessee,2024-03-01,0.37,Covid
Tennessee,2024-04-01,0.44,Covid
Tennessee,2024-05-01,0.19,Covid
Tennessee,2024-06-01,0.03,Covid
Tennessee,2024-07-01,0.35,Covid
Tennessee,2024-08-01,0.23,Covid
Tennessee,2024-09-01,0.76,Covid
Tennessee,2024-10-01,0.65,Covid
Tennessee,2024-11-01,0.4,Covid
Tennessee,2024-12-01,0.68,Covid
Texas,2020-01-01,0.7,Covid
Texas,2020-02-01,0.03,Covid
Texas,2020-03-01,0.74,Covid
Texas,2020-04-01,0.8,Covid
Texas,2020-05-01,0.34,Covid
Texas,2020-06-01,0.01,Covid
Texas,2020-07-01,0.3,Covid
Texas,2020-08-01,0.69,Covid
Texas,2020-09-01,0.42,Covid
Texas,2020-10-01,0.45,Covid
Texas,2020-11-01,0.6,Covid
Texas,2020-12-01,0.21,Covid
Texas,2021-01-01,0.87,Covid
Texas,2021-02-01,0.68,Covid
Texas,2021-03-01,0.96,Covid
Texas,2021-04-01,0.57,Covid
Texas,2021-05-01,0.51,Covid
Texas,2021-06-01,0.53,Covid
Texas,2021-07-01,0.67,Covid
Texas,2021-08-01,0.14,Covid
Texas,2021-09-01,0.29,Covid
Texas,2021-10-01,0.11,Covid
Texas,2021-11-01,0.89,Covid
Texas,2021-12-01,0.49,Covid
Texas,2022-01-01,0.68,Covid
Texas,2022-02-01,0.81,Covid
Texas,2022-03-01,0.53,Covid
Texas,2022-04-01,0.9,Covid
Texas,2022-05-01,0.93,Covid
Texas,2022-06-01,0.14,Covid
Texas,2022-07-01,0.05,Covid
Texas,2022-08-01,0.58,Covid
Texas,2022-09-01,0.92,Covid
Texas,2022-10-01,0.88,Covid
Texas,2022-11-01,0.36,Covid
Texas,2022-12-01,0.68,Covid
Texas,2023-01-01,0.76,Covid
Texas,2023-02-01,0.52,Covid
Texas,2023-03-01,0.17,Covid
Texas,2023-04-01,0.74,Covid
Texas,2023-05-01,0.89,Covid
Texas,2023-06-01,0.78,Covid
Texas,2023-07-01,0.3,Covid
Texas,2023-08-01,0.18,Covid
Texas,2023-09-01,0.59,Covid
Texas,2023-10-01,0.98,Covid
Texas,2023-11-01,0.64,Covid
Texas,2023-12-01,0.89,Covid
Texas,2024-01-01,0.56,Covid
Texas,2024-02-01,0.86,Covid
Texas,2024-03-01,0.71,Covid
Texas,2024-04-01,0.79,Covid
Texas,2024-05-01,0.46,Covid
Texas,2024-06-01,0.2,Covid
Texas,2024-07-01,0.21,Covid
Texas,2024-08-01,0.56,Covid
Texas,2024-09-01,0.95,Covid
Texas,2024-10-01,0.5,Covid
Texas,2024-11-01,0.11,Covid
Texas,2024-12-01,0.7,Covid
Utah,2020-01-01,0.84,Covid
Utah,2020-02-01,0.36,Covid
Utah,2020-03-01,0.16,Covid
Utah,2020-04-01,0.71,Covid
Utah,2020-05-01,0.39,Covid
Utah,2020-06-01,0.61,Covid
Utah,2020-07-01,0.69,Covid
Utah,2020-08-01,0.13,Covid
Utah,2020-09-01,0.48,Covid
Utah,2020-10-01,0.94,Covid
Utah,2020-11-01,0.38,Covid
Utah,2020-12-01,0.27,Covid
Utah,2021-01-01,0.37,Covid
Utah,2021-02-01,0.34,Covid
Utah,2021-03-01,0.95,Covid
Utah,2021-04-01,0.65,Covid
Utah,2021-05-01,0.94,Covid
Utah,2021-06-01,0.97,Covid
Utah,2021-07-01,0.05,Covid
Utah,2021-08-01,0.13,Covid
Utah,2021-09-01,0.51,Covid
Utah,2021-10-01,0.33,Covid
Utah,2021-11-01,0.63,Covid
Utah,2021-12-01,0.65,Covid
Utah,2022-01-01,0.03,Covid
Utah,2022-02-01,0.24,Covid
Utah,2022-03-01,0.98,Covid
Utah,2022-04-01,0.44,Covid
Utah,2022-05-01,0.04,Covid
Utah,2022-06-01,0.67,Covid
Utah,2022-07-01,0.23,Covid
Utah,2022-08-01,0.31,Covid
Utah,2022-09-01,0.21,Covid
Utah,2022-10-01,0.35,Covid
Utah,2022-11-01,0.04,Covid
Utah,2022-12-01,0.34,Covid
Utah,2023-01-01,0.86,Covid
Utah,2023-02-01,0.66,Covid
Utah,2023-03-01,0.64,Covid
Utah,2023-04-01,0.29,Covid
Utah,2023-05-01,0.56,Covid
Utah,2023-06-01,0.23,Covid
Utah,2023-07-01,0.85,Covid
Utah,2023-08-01,0.17,Covid
Utah,2023-09-01,0.7,Covid
Utah,2023-10-01,0.94,Covid
Utah,2023-11-01,0.41,Covid
Utah,2023-12-01,0.99,Covid
Utah,2024-01-01,0.11,Covid
Utah,2024-02-01,0.91,Covid
Utah,2024-03-01,0.23,Covid
Utah,2024-04-01,0.57,Covid
Utah,2024-05-01,0.22,Covid
Utah,2024-06-01,0.72,Covid
Utah,2024-07-01,0.71,Covid
Utah,2024-08-01,0.1,Covid
Utah,2024-09-01,0.27,Covid
Utah,2024-10-01,0.64,Covid
Utah,2024-11-01,0.16,Covid
Utah,2024-12-01,0.59,Covid
Vermont,2020-01-01,0.85,Covid
Vermont,2020-02-01,0.78,Covid
Vermont,2020-03-01,0.76,Covid
Vermont,2020-04-01,0.36,Covid
Vermont,2020-05-01,0.9,Covid
Vermont,2020-06-01,0.95,Covid
Vermont,2020-07-01,0.34,Covid
Vermont,2020-08-01,0.64,Covid
Vermont,2020-09-01,0.82,Covid
Vermont,2020-10-01,0.98,Covid
Vermont,2020-11-01,0.56,Covid
Vermont,2020-12-01,0.03,Covid
Vermont,2021-01-01,0.34,Covid
Vermont,2021-02-01,0.61,Covid
Vermont,2021-03-01,0.51,Covid
Vermont,2021-04-01,0.22,Covid
Vermont,2021-05-01,0.81,Covid
Vermont,2021-06-01,0.91,Covid
Vermont,2021-07-01,0.84,Covid
Vermont,2021-08-01,0.58,Covid
Vermont,2021-09-01,0.45,Covid
Vermont,2021-10-01,0.35,Covid
Vermont,2021-11-01,0.68,Covid
Vermont,2021-12-01,0.46,Covid
Vermont,2022-01-01,0.43,Covid
Vermont,2022-02-01,0.89,Covid
Vermont,2022-03-01,0.5,Covid
Vermont,2022-04-01,0.87,Covid
Vermont,2022-05-01,0.68,Covid
Vermont,2022-06-01,0.22,Covid
Vermont,2022-07-01,0.39,Covid
Vermont,2022-08-01,0.57,Covid
Vermont,2022-09-01,0.78,Covid
Vermont,2022-10-01,0.6,Covid
Vermont,2022-11-01,0.19,Covid
Vermont,2022-12-01,0.19,Covid
Vermont,2023-01-01,0.49,Covid
Vermont,2023-02-01,0.34,Covid
Vermont,2023-03-01,0.39,Covid
Vermont,2023-04-01,0.48,Covid
Vermont,2023-05-01,0.65,Covid
Vermont,2023-06-01,0.3,Covid
Vermont,2023-07-01,0.18,Covid
Vermont,2023-08-01,0.96,Covid
Vermont,2023-09-01,0.11,Covid
Vermont,2023-10-01,0.27,Covid
Vermont,2023-11-01,0.62,Covid
Vermont,2023-12-01,0.53,Covid
Vermont,2024-01-01,0.34,Covid
Vermont,2024-02-01,0.76,Covid
Vermont,2024-03-01,0.1,Covid
Vermont,2024-04-01,0.5,Covid
Vermont,2024-05-01,0.27,Covid
Vermont,2024-06-01,0.09,Covid
Vermont,2024-07-01,0.51,Covid
Vermont,2024-08-01,0.05,Covid
Vermont,2024-09-01,0.52,Covid
Vermont,2024-10-01,0.19,Covid
Vermont,2024-11-01,0.32,Covid
Vermont,2024-12-01,0.14,Covid
Virginia,2020-01-01,0.79,Covid
Virginia,2020-02-01,0.65,Covid
Virginia,2020-03-01,0.18,Covid
Virginia,2020-04-01,0.71,Covid
Virginia,2020-05-01,0.65,Covid
Virginia,2020-06-01,0.42,Covid
Virginia,2020-07-01,0.46,Covid
Virginia,2020-08-01,0.85,Covid
Virginia,2020-09-01,0.26,Covid
Virginia,2020-10-01,0.42,Covid
Virginia,2020-11-01,0.91,Covid
Virginia,2020-12-01,0.44,Covid
Virginia,2021-01-01,0.69,Covid
Virginia,2021-02-01,0.34,Covid
Virginia,2021-03-01,0.05,Covid
Virginia,2021-04-01,0.07,Covid
Virginia,2021-05-01,0.11,Covid
Virginia,2021-06-01,0.76,Covid
Virginia,2021-07-01,0.38,Covid
Virginia,2021-08-01,0.91,Covid
Virginia,2021-09-01,0.46,Covid
Virginia,2021-10-01,0.58,Covid
Virginia,2021-11-01,0.4,Covid
Virginia,2021-12-01,0.06,Covid
Virginia,2022-01-01,0.88,Covid
Virginia,2022-02-01,0.88,Covid
Virginia,2022-03-01,0.8,Covid
Virginia,2022-04-01,0.05,Covid
Virginia,2022-05-01,0.32,Covid
Virginia,2022-06-01,0.9,Covid
Virginia,2022-07-01,0.92,Covid
Virginia,2022-08-01,0.62,Covid
Virginia,2022-09-01,0.06,Covid
Virginia,2022-10-01,0.69,Covid
Virginia,2022-11-01,0.38,Covid
Virginia,2022-12-01,0.29,Covid
Virginia,2023-01-01,0.26,Covid
Virginia,2023-02-01,0.7,Covid
Virginia,2023-03-01,0.89,Covid
Virginia,2023-04-01,0.31,Covid
Virginia,2023-05-01,0.76,Covid
Virginia,2023-06-01,0.12,Covid
Virginia,2023-07-01,0.17,Covid
Virginia,2023-08-01,0.8,Covid
Virginia,2023-09-01,0.57,Covid
Virginia,2023-10-01,0.58,Covid
Virginia,2023-11-01,0.36,Covid
Virginia,2023-12-01,0.14,Covid
Virginia,2024-01-01,0.99,Covid
Virginia,2024-02-01,0.11,Covid
Virginia,2024-03-01,0.12,Covid
Virginia,2024-04-01,0.39,Covid
Virginia,2024-05-01,0.87,Covid
Virginia,2024-06-01,0.01,Covid
Virginia,2024-07-01,0.23,Covid
Virginia,2024-08-01,0.0,Covid
Virginia,2024-09-01,0.33,Covid
Virginia,2024-10-01,0.33,Covid
Virginia,2024-11-01,0.42,Covid
Virginia,2024-12-01,0.31,Covid
Washington,2020-01-01,0.37,Covid
Washington,2020-02-01,0.31,Covid
Washington,2020-03-01,0.08,Covid
Washington,2020-04-01,0.29,Covid
Washington,2020-05-01,0.24,Covid
Washington,2020-06-01,0.45,Covid
Washington,2020-07-01,0.65,Covid
Washington,2020-08-01,0.11,Covid
Washington,2020-09-01,0.85,Covid
Washington,2020-10-01,0.96,Covid
Washington,2020-11-01,0.26,Covid
Washington,2020-12-01,0.82,Covid
Washington,2021-01-01,0.91,Covid
Washington,2021-02-01,0.95,Covid
Washington,2021-03-01,0.07,Covid
Washington,2021-04-01,0.2,Covid
Washington,2021-05-01,0.6,Covid
Washington,2021-06-01,0.95,Covid
Washington,2021-07-01,0.65,Covid
Washington,2021-08-01,0.12,Covid
Washington,2021-09-01,0.48,Covid
Washington,2021-10-01,0.19,Covid
Washington,2021-11-01,0.69,Covid
Washington,2021-12-01,0.36,Covid
Washington,2022-01-01,0.69,Covid
Washington,2022-02-01,0.32,Covid
Washington,2022-03-01,0.78,Covid
Washington,2022-04-01,0.7,Covid
Washington,2022-05-01,0.47,Covid
Washington,2022-06-01,0.54,Covid
Washington,2022-07-01,0.89,Covid
Washington,2022-08-01,0.94,Covid
Washington,2022-09-01,0.08,Covid
Washington,2022-10-01,0.79,Covid
Washington,2022-11-01,0.01,Covid
Washington,2022-12-01,0.85,Covid
Washington,2023-01-01,0.79,Covid
Washington,2023-02-01,0.78,Covid
Washington,2023-03-01,0.05,Covid
Washington,2023-04-01,0.6,Covid
Washington,2023-05-01,0.04,Covid
Washington,2023-06-01,0.55,Covid
Washington,2023-07-01,0.83,Covid
Washington,2023-08-01,0.52,Covid
Washington,2023-09-01,0.91,Covid
Washington,2023-10-01,0.55,Covid
Washington,2023-11-01,0.72,Covid
Washington,2023-12-01,0.32,Covid
Washington,2024-01-01,0.34,Covid
Washington,2024-02-01,0.18,Covid
Washington,2024-03-01,0.26,Covid
Washington,2024-04-01,0.7,Covid
Washington,2024-05-01,0.99,Covid
Washington,2024-06-01,0.13,Covid
Washington,2024-07-01,0.13,Covid
Washington,2024-08-01,0.73,Covid
Washington,2024-09-01,0.86,Covid
Washington,2024-10-01,0.08,Covid
Washington,2024-11-01,0.61,Covid
Washington,2024-12-01,0.93,Covid
West Virginia,2020-01-01,0.61,Covid
West Virginia,2020-02-01,0.11,Covid
West Virginia,2020-03-01,0.73,Covid
West Virginia,2020-04-01,0.29,Covid
West Virginia,2020-05-01,0.81,Covid
West Virginia,2020-06-01,0.74,Covid
West Virginia,2020-07-01,0.95,Covid
West Virginia,2020-08-01,0.38,Covid
West Virginia,2020-09-01,0.88,Covid
West Virginia,2020-10-01,0.72,Covid
West Virginia,2020-11-01,0.42,Covid
West Virginia,2020-12-01,0.92,Covid
West Virginia,2021-01-01,0.71,Covid
West Virginia,2021-02-01,0.67,Covid
West Virginia,2021-03-01,0.06,Covid
West Virginia,2021-04-01,0.22,Covid
West Virginia,2021-05-01,0.42,Covid
West Virginia,2021-06-01,0.4,Covid
West Virginia,2021-07-01,0.37,Covid
West Virginia,2021-08-01,0.63,Covid
West Virginia,2021-09-01,0.14,Covid
West Virginia,2021-10-01,0.83,Covid
West Virginia,2021-11-01,0.05,Covid
West Virginia,2021-12-01,0.3,Covid
West Virginia,2022-01-01,0.48,Covid
West Virginia,2022-02-01,0.77,Covid
West Virginia,2022-03-01,0.1,Covid
West Virginia,2022-04-01,0.58,Covid
West Virginia,2022-05-01,0.89,Covid
West Virginia,2022-06-01,0.29,Covid
West Virginia,2022-07-01,0.6,Covid
West Virginia,2022-08-01,0.3,Covid
West Virginia,2022-09-01,0.43,Covid
West Virginia,2022-10-01,0.74,Covid
West Virginia,2022-11-01,1.0,Covid
West Virginia,2022-12-01,0.17,Covid
West Virginia,2023-01-01,0.81,Covid
West Virginia,2023-02-01,0.97,Covid
West Virginia,2023-03-01,0.28,Covid
West Virginia,2023-04-01,0.51,Covid
West Virginia,2023-05-01,0.67,Covid
West Virginia,2023-06-01,0.3,Covid
West Virginia,2023-07-01,0.63,Covid
West Virginia,2023-08-01,0.94,Covid
West Virginia,2023-09-01,0.3,Covid
West Virginia,2023-10-01,0.54,Covid
West Virginia,2023-11-01,0.42,Covid
West Virginia,2023-12-01,0.74,Covid
West Virginia,2024-01-01,0.95,Covid
West Virginia,2024-02-01,0.52,Covid
West Virginia,2024-03-01,0.58,Covid
West Virginia,2024-04-01,0.4,Covid
West Virginia,2024-05-01,0.68,Covid
West Virginia,2024-06-01,0.46,Covid
West Virginia,2024-07-01,0.62,Covid
West Virginia,2024-08-01,0.35,Covid
West Virginia,2024-09-01,0.13,Covid
West Virginia,2024-10-01,0.34,Covid
West Virginia,2024-11-01,0.62,Covid
West Virginia,2024-12-01,0.15,Covid
Wisconsin,2020-01-01,0.31,Covid
Wisconsin,2020-02-01,0.42,Covid
Wisconsin,2020-03-01,0.93,Covid
Wisconsin,2020-04-01,0.61,Covid
Wisconsin,2020-05-01,0.36,Covid
Wisconsin,2020-06-01,0.1,Covid
Wisconsin,2020-07-01,0.68,Covid
Wisconsin,2020-08-01,0.48,Covid
Wisconsin,2020-09-01,0.41,Covid
Wisconsin,2020-10-01,0.67,Covid
Wisconsin,2020-11-01,0.79,Covid
Wisconsin,2020-12-01,0.07,Covid
Wisconsin,2021-01-01,0.18,Covid
Wisconsin,2021-02-01,0.75,Covid
Wisconsin,2021-03-01,0.8,Covid
Wisconsin,2021-04-01,0.91,Covid
Wisconsin,2021-05-01,0.94,Covid
Wisconsin,2021-06-01,0.07,Covid
Wisconsin,2021-07-01,0.36,Covid
Wisconsin,2021-08-01,0.23,Covid
Wisconsin,2021-09-01,0.27,Covid
Wisconsin,2021-10-01,0.02,Covid
Wisconsin,2021-11-01,0.47,Covid
Wisconsin,2021-12-01,0.75,Covid
Wisconsin,2022-01-01,0.06,Covid
Wisconsin,2022-02-01,0.53,Covid
Wisconsin,2022-03-01,0.89,Covid
Wisconsin,2022-04-01,0.32,Covid
Wisconsin,2022-05-01,0.26,Covid
Wisconsin,2022-06-01,0.33,Covid
Wisconsin,2022-07-01,0.06,Covid
Wisconsin,2022-08-01,0.57,Covid
Wisconsin,2022-09-01,0.67,Covid
Wisconsin,2022-10-01,0.25,Covid
Wisconsin,2022-11-01,0.97,Covid
Wisconsin,2022-12-01,0.25,Covid
Wisconsin,2023-01-01,0.43,Covid
Wisconsin,2023-02-01,0.47,Covid
Wisconsin,2023-03-01,0.82,Covid
Wisconsin,2023-04-01,0.25,Covid
Wisconsin,2023-05-01,0.82,Covid
Wisconsin,2023-06-01,0.3,Covid
Wisconsin,2023-07-01,0.37,Covid
Wisconsin,2023-08-01,0.59,Covid
Wisconsin,2023-09-01,0.67,Covid
Wisconsin,2023-10-01,0.56,Covid
Wisconsin,2023-11-01,0.41,Covid
Wisconsin,2023-12-01,0.15,Covid
Wisconsin,2024-01-01,0.63,Covid
Wisconsin,2024-02-01,0.49,Covid
Wisconsin,2024-03-01,0.43,Covid
Wisconsin,2024-04-01,0.99,Covid
Wisconsin,2024-05-01,0.74,Covid
Wisconsin,2024-06-01,0.33,Covid
Wisconsin,2024-07-01,0.31,Covid
Wisconsin,2024-08-01,0.07,Covid
Wisconsin,2024-09-01,0.07,Covid
Wisconsin,2024-10-01,0.64,Covid
Wisconsin,2024-11-01,0.42,Covid
Wisconsin,2024-12-01,0.59,Covid
Wyoming,2020-01-01,0.49,Covid
Wyoming,2020-02-01,0.7,Covid
Wyoming,2020-03-01,0.41,Covid
Wyoming,2020-04-01,0.83,Covid
Wyoming,2020-05-01,0.56,Covid
Wyoming,2020-06-01,0.79,Covid
Wyoming,2020-07-01,0.28,Covid
Wyoming,2020-08-01,0.39,Covid
Wyoming,2020-09-01,0.68,Covid
Wyoming,2020-10-01,0.44,Covid
Wyoming,2020-11-01,0.61,Covid
Wyoming,2020-12-01,0.62,Covid
Wyoming,2021-01-01,0.18,Covid
Wyoming,2021-02-01,0.07,Covid
Wyoming,2021-03-01,0.83,Covid
Wyoming,2021-04-01,0.72,Covid
Wyoming,2021-05-01,0.61,Covid
Wyoming,2021-06-01,0.29,Covid
Wyoming,2021-07-01,0.68,Covid
Wyoming,2021-08-01,0.61,Covid
Wyoming,2021-09-01,0.78,Covid
Wyoming,2021-10-01,0.89,Covid
Wyoming,2021-11-01,0.95,Covid
Wyoming,2021-12-01,0.4,Covid
Wyoming,2022-01-01,0.03,Covid
Wyoming,2022-02-01,0.97,Covid
Wyoming,2022-03-01,0.14,Covid
Wyoming,2022-04-01,0.11,Covid
Wyoming,2022-05-01,0.82,Covid
Wyoming,2022-06-01,0.74,Covid
Wyoming,2022-07-01,0.17,Covid
Wyoming,2022-08-01,0.57,Covid
Wyoming,2022-09-01,0.08,Covid
Wyoming,2022-10-01,0.95,Covid
Wyoming,2022-11-01,0.4,Covid
Wyoming,2022-12-01,0.65,Covid
Wyoming,2023-01-01,0.52,Covid
Wyoming,2023-02-01,0.56,Covid
Wyoming,2023-03-01,0.11,Covid
Wyoming,2023-04-01,0.16,Covid
